Id,Date,Tweet,Location,Retweet Count,Favorite Count,Total Tweets Count,Sentiment Score,Sentiment,Positive Sentiment Score,Neutral Sentiment Score,Negative Sentiment Score
1.64E+18,3/13/2023,"Over 60 brands of Omega-3 pet supplements sold on Amazon, Chewy recalled after dog gets sick",USA,0,0,1,[ 1.2291884  0.5532314 -1.9451092],Negative,-1.9451092,0.5532314,1.2291884
1.64E+18,3/13/2023,"This is prime toy-buying from TJ Maxx time. Get a variety. Rubbery, soft, chewy, spongey, foamy, EVERYTHING. We put everything in a box so the dogs could grab them whenever. Cleaned up at the end of the day. Some kong toys can be frozen too.",Connecticut,0,2,1,[-2.041912   0.6490344  1.6620876],Positive,1.6620876,0.6490344,-2.041912
1.64E+18,3/13/2023,Bro says taste like fish but rly chewy. I agree with him &gt;w&lt;,Indiana,0,2,1,[-2.9257655  0.6548061  2.5961444],Positive,2.5961444,0.6548061,-2.9257655
1.64E+18,3/13/2023,Best wishes Chewy!!! 💙,USA,0,0,1,[-3.0819268   0.03565314  3.642064  ],Positive,3.642064,0.035653137,-3.0819268
1.64E+18,3/13/2023,Yes!!!!!!! They sent me one of my pony a few months ago and I just love them so much!!!!!!!! Chewy is the best.,,0,1,1,[-2.1185238  -0.97713536  4.1232443 ],Positive,4.1232443,-0.97713536,-2.1185238
1.64E+18,3/13/2023,"Yes, there is money, what there is is mismanagement of where the funds are sent to because I, as a nation, can provide help to Ukraine for its food, but over 250 billion for war? having my citizens need? It is absurd and ridiculous. Taxpayer money is to solve taxpayer issues.",,0,0,1,[ 2.0073009   0.03559357 -2.265881  ],Negative,-2.265881,0.03559357,2.0073009
1.64E+18,3/13/2023,"permit because the illegal immigrant who crosses into the United States, obviously without permission, has no right to anything. There is money for the war in the Ukraine but there is no money to solve the affairs of the USA and its citizens.",,0,0,1,[ 1.9723325   0.40407562 -2.6243405 ],Negative,-2.6243405,0.40407562,1.9723325
1.64E+18,3/13/2023,citizens with health conditions. You are talking about earmarking funds for illegals and that is a lie because no illegal person collects social security. Social security is for US citizens and for those people who have come to work in the US with a government,,0,0,1,[ 1.3249886   0.56576645 -2.0216026 ],Negative,-2.0216026,0.56576645,1.3249886
1.64E+18,3/13/2023,"Taxpayers' money went to send to war in Ukraine over $250 billion because we're not talking millions, we're talking billions of dollars. We're talking about money that could have been used to create a general health plan and to open up SSI to all 🇺🇲",,0,0,1,[ 1.2671912  0.3667745 -1.9600646],Negative,-1.9600646,0.3667745,1.2671912
1.64E+18,3/13/2023,IDK they’re chewy and they TASTE GOOD OK! 😭😭,,0,3,1,[-2.4742346  -0.01051702  3.027045  ],Positive,3.027045,-0.010517016,-2.4742346
1.64E+18,3/13/2023,"58 CT CHEWY BARS CLIP THE S&amp;S COUPON NO CODE ⭐️ PROMO CAN END AT ANY TIME (AD) As an Amazon Associate, I may earn from qualifying purcha More deals at",USA,0,0,1,[-2.8457587  1.2595301  1.7090434],Positive,1.7090434,1.2595301,-2.8457587
1.64E+18,3/13/2023,Save BIG on your pet supplies! 🐶 Shop now at get $20 Off your first purchase of $49+ plus free shipping. Plus earn up to 8% cash back from RebatesMe.,,0,0,1,[-3.4092002   0.89598614  2.7707214 ],Positive,2.7707214,0.89598614,-3.4092002
1.64E+18,3/13/2023,This one seems to have many 😹😹,Mississippi,0,1,1,[ 0.318987    0.78624165 -0.9948189 ],Neutral,-0.9948189,0.78624165,0.318987
1.64E+18,3/13/2023,Te damos seguimiento DM,,0,0,1,[-0.65391594  1.6165752  -0.8753631 ],Neutral,-0.8753631,1.6165752,-0.65391594
1.64E+18,3/13/2023,"Spicy: Yay! I hope the little fella comes back to life soon! Kangaroos do have mulitple lives, don't they?",Tennessee,0,1,1,[-2.5082536   0.32304698  2.5168657 ],Positive,2.5168657,0.32304698,-2.5082536
1.64E+18,3/13/2023,"This is the rubber brush I have, in the link, and I have a wooden handle metal comb like this that my kitty is enjoying in this photo. He’s a shorthair with a semi dense coat, and his fur is so soft 💕",,0,0,1,[-3.1219904   0.32282203  3.347825  ],Positive,3.347825,0.32282203,-3.1219904
1.64E+18,3/13/2023,Crunchy or Chewy cookies? 🍪,,0,0,1,[-2.0720396  1.6654801  0.228531 ],Neutral,0.228531,1.6654801,-2.0720396
1.64E+18,3/13/2023,Curry duck is good the meat just be chewy,,0,1,1,[-2.219604   -0.13361138  2.969837  ],Positive,2.969837,-0.13361138,-2.219604
1.64E+18,3/13/2023,"But with that said, I’m not exactly sure how pieces of chewy banana…will sit in my stomach.",,0,0,1,[ 1.2711599  0.5454324 -1.9897665],Negative,-1.9897665,0.5454324,1.2711599
1.64E+18,3/13/2023,"Ah, Sugar Sugar!™ Cookie Mix Decorated for the holidays or served warm from the oven, these buttery sugar cookies burst with sweetness in every crispy-chewy bite. Just add butter and milk. Serves 20. Kosher. (16 oz.) NOW: $2.49 Regular price: $8.99",,0,0,1,[-2.882555   1.2330636  1.7745498],Positive,1.7745498,1.2330636,-2.882555
1.64E+18,3/13/2023,[230313 🐰💭 10:44pm] &gt; y/n❤️🍓 &gt; hi!!! &gt; did you have a good monday today? 🥰❤️ &gt; wow!!! i had a good time too~~~🍀💚 &gt; on monday... we really worked hard ㅠㅠ🫶 &gt; i overcame monday with bagels today...💖 &gt; soft bagels &gt; chewy bagels!!!,,3,21,4,[-2.6641555 -0.6284764  4.106258 ],Positive,4.106258,-0.6284764,-2.6641555
1.64E+18,3/13/2023,"Wishing you both good health, good luck, and happiness for today and every day. Happy St. Patrick's Day, friends. 💰 🍀",,0,1,1,[-2.9494157 -0.5892043  4.1596103],Positive,4.1596103,-0.5892043,-2.9494157
1.64E+18,3/13/2023,"Los #bancos, si lo observan bien.. son en realidad #estafapiramidal",,0,0,1,[-1.0306716  1.5737638 -0.5583451],Neutral,-0.5583451,1.5737638,-1.0306716
1.64E+18,3/13/2023,Wait..... does that taste like the rainbow in chewy candy form!?!?!?! 👀,,0,1,1,[-1.8478167  1.1179893  0.950415 ],Neutral,0.950415,1.1179893,-1.8478167
1.64E+18,3/13/2023,"Potato pizza might seem unconventional, but it's a classic combo in Rome- and for good reason. Creamy thinly-sliced potatoes with golden brown edges on a chewy crust- this might just become your new favorite pizza topping 😍",California,3,25,4,[-3.0979314  -0.00591445  3.6737585 ],Positive,3.6737585,-0.00591445,-3.0979314
1.64E+18,3/13/2023,Sending our best wishes to our magical boy Chewy this morning! 🖤 He has surgery this morning for a dislocated hip… everyone send some love his way today!,,10,103,11,[-2.7133791 -0.1486354  3.4237497],Positive,3.4237497,-0.1486354,-2.7133791
1.64E+18,3/13/2023,Two beautiful girls with their package this morning. Luck of the Irish. ☘️❤️,USA,0,1,1,[-2.748674   -0.59734404  4.1020303 ],Positive,4.1020303,-0.59734404,-2.748674
1.64E+18,3/13/2023,Hey Rowdy I’m just checking in I had the doctors today and they canceled until tomorrow I’m laying up with Chewy.❤️🙏🏻🐶🏍️✌️❤️,USA,0,0,1,[-1.8331584  0.3641625  1.7565743],Positive,1.7565743,0.3641625,-1.8331584
1.64E+18,3/13/2023,"Over 60 brands of Omega-3 pet supplements sold on Amazon, Chewy recalled after dog gets sick - USA TODAY Prospect Heights Animal Hospital; Omega-V3 Softgels Doggie’s vet but he doesn’t take these",,1,1,2,[ 0.88406146  0.64607024 -1.6513046 ],Negative,-1.6513046,0.64607024,0.88406146
1.64E+18,3/13/2023,Sniff #bank #bolsadevalores,,0,0,1,[-0.43960616  1.3906572  -0.92802036],Neutral,-0.92802036,1.3906572,-0.43960616
1.64E+18,3/13/2023,"(USA TODAY):Over 60 brands of Omega-3 pet supplements sold on #Amazon, #Chewy recalled after dog gets sick : Stratford Care recalled it Omega-3 pet supplement sold under dozens of brand names after a dog was suspected to have ..",,0,0,1,[ 1.6021742  0.562158  -2.3087206],Negative,-2.3087206,0.562158,1.6021742
1.64E+18,3/13/2023,"So sorry about dat Louie. Humom sez mebbe try calming stuff like Feliway, Serenity Zen by Naturapetz, Chewy sells good stuff for stress. If stress is so high that you get pain, vet can give you gabapentin caps- mix powder in food. It's cheap from your local pharmacy 👍🤗🌺",,0,1,1,[-1.5161276  0.5222042  1.1418215],Positive,1.1418215,0.5222042,-1.5161276
1.64E+18,3/13/2023,AHORA QUE NE ACUERDO LA JEONGYEON SUBIÓ A SU INSTAGRAM UNA FOTO EN SU PUBLICACIÓN DONDE APARECÍA LA CHEWY ABRAZADA CON LA JIHYO OMG (La Jeonghyo family volvió),,0,0,1,[-1.0988889   1.1489911   0.04854909],Neutral,0.048549093,1.1489911,-1.0988889
1.64E+18,3/13/2023,"Chewy - They have super fast delivery, a broad selection of products, very reasonable prices, no shipping charges on orders over $49. and incredibly superior customer service! Our Wish List!",California,0,0,1,[-2.6179147  -0.49644607  3.9665523 ],Positive,3.9665523,-0.49644607,-2.6179147
1.64E+18,3/13/2023,I bet men are more chewy,,0,1,1,[-1.0287104  1.0120863  0.0410411],Neutral,0.0410411,1.0120863,-1.0287104
1.64E+18,3/13/2023,"my 22 y/o sweetie is slowing down, and we’re keeping her comfy. CashApp $DateDavina or send a Chewy gift card for Mia 🐈‍⬛ ❤️",,1,16,2,[-3.357338   0.6934067  2.9651122],Positive,2.9651122,0.6934067,-3.357338
1.64E+18,3/13/2023,smthn chewy pls,,0,1,1,[-0.76990384  1.4931564  -0.6642657 ],Neutral,-0.6642657,1.4931564,-0.76990384
1.64E+18,3/13/2023,"""I love chewy water"" - you",,0,1,1,[-2.518199   0.2225001  2.7572994],Positive,2.7572994,0.2225001,-2.518199
1.64E+18,3/13/2023,"por comprar de placebo con una tarjeta, no me deja comprar para los Pixies con OTRA tarjeta......mamada de servicio",,0,0,1,[-8.7618455e-04  1.4178729e+00 -1.3564841e+00],Neutral,-1.356484,1.4178729,-0.000876185
1.64E+18,3/13/2023,"Looks like you made cake cookies , which means you might have added to much liquid and baking powder instead of baking soda . There is a recipe on the bag of most chocolate chip cookies , that is the right recipe for chewy , perfect cookies .",,0,4,1,[-1.9989063   0.38968492  1.8511509 ],Positive,1.8511509,0.38968492,-1.9989063
1.64E+18,3/13/2023,With a Chewy box in the car! Perfect!!,,0,1,1,[-2.7550619 -0.0234908  3.5623765],Positive,3.5623765,-0.023490801,-2.7550619
1.64E+18,3/13/2023,REAL the ring makes me crazy i need to chewy on it like a twizzler,,0,1,1,[-0.06465153  0.41915435  0.0123753 ],Neutral,0.012375303,0.41915435,-0.064651534
1.64E+18,3/13/2023,SpringBreak … Mayne fuck them kids !!!,Texas,0,0,1,[ 2.2910972  -0.25676984 -2.0804095 ],Negative,-2.0804095,-0.25676984,2.2910972
1.64E+18,3/13/2023,"usually till I eat,, so at times a whole day from morning till I sleep I'm really chewy for whatever damn reason, to the point I seriously thought about getting a chewtoy once I live alone 😭",,0,2,1,[ 0.84947944  0.2755037  -1.0625553 ],Negative,-1.0625553,0.2755037,0.84947944
1.64E+18,3/13/2023,Slept in 3 different beds this past weekend &amp; it hasn’t done a good on my back,Texas,0,0,1,[ 2.1674488e+00  1.8814653e-03 -2.2380095e+00],Negative,-2.2380095,0.001881465,2.1674488
1.64E+18,3/13/2023,Watching the Chewy box delivery guy. 😹— Hazel and Remy,Washington,0,14,1,[-0.19343828  1.088701   -0.8501876 ],Neutral,-0.8501876,1.088701,-0.19343828
1.64E+18,3/13/2023,Chewy Yes. Always a Must when it comes to Steak. Must not be over cooked. Medium Rear,,0,0,1,[-2.2559893  1.1653275  1.0963203],Neutral,1.0963203,1.1653275,-2.2559893
1.64E+18,3/13/2023,Hi there Chewy! Aren't you just the most precious thing I've ever seen♥️🐾 Very nice to meet you😊,,0,2,1,[-2.390428   -0.86999035  4.1979985 ],Positive,4.1979985,-0.86999035,-2.390428
1.64E+18,3/13/2023,Sadly it’s not bc they’re as chewy as a shoe sole .. :(,,0,0,1,[ 2.0822375  -0.01827639 -2.0967498 ],Negative,-2.0967498,-0.018276393,2.0822375
1.64E+18,3/13/2023,I had the Mini Eggs Cookie today for the 1st time today- I give a mark of 6.5/10. This is a soft-baked cookie so it is rather chewy and pleasant with a coffee. The taste is mainly buttery and chocolate. The mini eggs aren’t hard. It’s also suitable for vegetarians.,,0,0,1,[-3.1962209  0.4460796  3.0284004],Positive,3.0284004,0.4460796,-3.1962209
1.64E+18,3/13/2023,He is always watching! 👀 We're glad you love it. 😊,,0,0,1,[-2.8084261 -0.411794   3.8780217],Positive,3.8780217,-0.411794,-2.8084261
1.64E+18,3/13/2023,Now there's two of them criticizing me. 🤣 Thank you for the gift. We looooove it.,,0,1,1,[-1.1976316  -0.19826277  1.8659209 ],Positive,1.8659209,-0.19826277,-1.1976316
1.64E+18,3/13/2023,Thank you! 💙,,0,1,1,[-2.8870645  -0.13351868  3.442434  ],Positive,3.442434,-0.13351868,-2.8870645
1.64E+18,3/13/2023,Will do! ❤️,Nebraska,0,1,1,[-3.2281456  0.4295913  3.151444 ],Positive,3.151444,0.4295913,-3.2281456
1.64E+18,3/13/2023,"Give Bubba all of our love, I hope he has fun!",,0,1,1,[-2.679781   -0.49269038  3.8682537 ],Positive,3.8682537,-0.49269038,-2.679781
1.64E+18,3/13/2023,Have you checked your bank account and Chewy orders?,,0,1,1,[-0.21598679  1.5845141  -1.5650665 ],Neutral,-1.5650665,1.5845141,-0.21598679
1.64E+18,3/13/2023,"My cat takes it also as a seizure medication. It is saving his life. Kentucky, Alabama, and one other state are changing the status of this medication. I can’t get this medication for my cat from Chewy because they are located in Kentucky. I can still get this medication from my.",Indiana,0,2,1,[-0.94746166  0.46521497  0.46550226],Positive,0.46550226,0.46521497,-0.94746166
1.64E+18,3/13/2023,i need a bryce chewy i will put him In My Mouth and bite him so hard /affectionate,Montana,0,3,1,[ 0.36665493  0.3942873  -0.64892584],Neutral,-0.64892584,0.3942873,0.36665493
1.64E+18,3/13/2023,"Yes they're big! The Oreo one is nasa 4.5"" diameter and it's brioche so it's chewy and kinda siksik na hindi madali mag-deflate. Price range is nasa 80 (salted caramel) to 100 (those with toppings na maarte) haha.",,0,0,1,[-2.8372688   0.98600864  2.196234  ],Positive,2.196234,0.98600864,-2.8372688
1.64E+18,3/13/2023,Je te représenterai dignement Chewy❤️,,0,1,1,[-3.064652    0.76220405  2.6513374 ],Positive,2.6513374,0.76220405,-3.064652
1.64E+18,3/13/2023,We love your pup's judgy face! 😆 😍,,0,1,1,[-2.7441065  -0.35600656  3.8780384 ],Positive,3.8780384,-0.35600656,-2.7441065
1.64E+18,3/13/2023,I hate when they put the chewy order in front of the door 🤬,USA,0,8,1,[ 2.8502474 -0.5830833 -2.2868187],Negative,-2.2868187,-0.5830833,2.8502474
1.64E+18,3/13/2023,"We used to get cards but they stopped so we thought we're just past the card stage. Then we got this!This is one of the best surprises we've had this year, ! It's freakin' great! Ugh.Imma cry. L.Klein really captured my dog's empty gaze &amp; judgy face 🤭🥰",,0,2,1,[-2.0443273  -0.82431114  3.7505302 ],Positive,3.7505302,-0.82431114,-2.0443273
1.64E+18,3/13/2023,¿Conoces los espacios y recursos disponibles en Petco Park para personas con capacidades especiales? #KSDYNoticias,,0,0,1,[-1.1660818   1.8378876  -0.69365305],Neutral,-0.69365305,1.8378876,-1.1660818
1.64E+18,3/13/2023,Monday's might be RUFF…but teething pain doesn't have to be! We offer freezable chew toys like this one to help soothe your puppy's gums. Find it at . 📷: on Instagram #chewtoys #teethingpuppy #puppylovers #puppiesoftwitter,,0,1,1,[-2.1241562   0.59253603  1.7735234 ],Positive,1.7735234,0.59253603,-2.1241562
1.64E+18,3/13/2023,petco LMAOO,,0,0,1,[-0.2488866   0.5927316  -0.01686079],Neutral,-0.01686079,0.5927316,-0.2488866
1.64E+18,3/13/2023,"Hi there do you have Facebook ? I lost my dog in Joliet, IL and I was able to get her back by posting on FBs Lost dogs of illinois, Paw Boost and FBI pets ! Also 24 pet connect will show you any found pets within 200 miles &amp; Petco Love will face match any doggies that look alike.",,0,0,1,[-2.2039938  0.8105662  1.4047049],Positive,1.4047049,0.8105662,-2.2039938
1.64E+18,3/13/2023,I literally just said he went back to doing smaller venues for fans. And last I checked petco park isn't small,California,0,0,1,[-1.0621428   0.9658756   0.01762228],Neutral,0.017622285,0.9658756,-1.0621428
1.64E+18,3/13/2023,PETA Asia Reveals Horrors for Fish at Petco Supplier,,0,0,1,[ 1.6832219   0.48995948 -2.5503469 ],Negative,-2.5503469,0.48995948,1.6832219
1.64E+18,3/13/2023,Where is the crowd. When the games were at Petco. Full houses,,0,0,1,[-1.3302379  1.4644532 -0.4068556],Neutral,-0.4068556,1.4644532,-1.3302379
1.64E+18,3/13/2023,Did u buy season tickets for The Padres? Petco is going to be rockin this year!,,0,0,1,[-3.3842554  0.3771879  3.4122348],Positive,3.4122348,0.3771879,-3.3842554
1.64E+18,3/13/2023,"I'm at in Arlington Heights, IL",,0,0,1,[-1.543648   2.5507345 -0.8637222],Neutral,-0.8637222,2.5507345,-1.543648
1.64E+18,3/13/2023,"Petco Brand - Well &amp; Good Cat Ear Wipes, Pack of 100 VBWFCCB",,0,0,1,[-3.222186   1.7134895  1.594695 ],Neutral,1.594695,1.7134895,-3.222186
1.64E+18,3/13/2023,petco trip ;,,0,1,1,[-1.2546883   1.6502197  -0.25765568],Neutral,-0.25765568,1.6502197,-1.2546883
1.64E+18,3/13/2023,Shoulda went to Petco after work. I be thirsty to get home🥴,,0,0,1,[ 0.28221717  0.48318022 -0.65946084],Neutral,-0.65946084,0.48318022,0.28221717
1.64E+18,3/13/2023,"It’s Hard Out Here For A Single Mom, PetCo Is Not Cheap 😂",USA,0,2,1,[ 1.1049616   0.15181734 -1.3526183 ],Negative,-1.3526183,0.15181734,1.1049616
1.64E+18,3/13/2023,"Imma have to find some restraint when it comes to spending in #petco ….I get carried away, wanting to buy everything for my puppy…lol.",California,0,0,1,[-0.0780683   0.42487562 -0.34116194],Neutral,-0.34116194,0.42487562,-0.0780683
1.64E+18,3/13/2023,"If you located in Missouri there is a Petco right next door where you can buy alligator baby Fella to get your ""America 😎 Fuck Yeah!🇺🇲"" Full Setup 🍾🔫🐊 🇺🇲🤠✌️",Virginia,0,1,1,[-1.7630239  0.599066   1.3353993],Positive,1.3353993,0.599066,-1.7630239
1.64E+18,3/13/2023,Monster Energy Supercross 6 - San Diego (Petco Park) via #MonsterEnergySupercross6 #Supercross #SupercrossLIVE,,0,0,1,[-2.1700277   2.1819477   0.06322733],Neutral,0.06322733,2.1819477,-2.1700277
1.64E+18,3/13/2023,"Padres fans, can you still purchase tickets for games at the Petco Park ticket office? If not, is there a way to get specific seats? I have a friend who can't walk up stairs and needs aisle seats because they have trouble walking to the middle of aisles.",California,0,0,1,[ 1.0082784  0.7697785 -1.8774917],Negative,-1.8774917,0.7697785,1.0082784
1.64E+18,3/13/2023,High as fuck at petco screaming at the birds,,0,4,1,[ 1.7200555  -0.14002343 -1.5231023 ],Negative,-1.5231023,-0.14002343,1.7200555
